Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code (CPC),Item,Year Code,Year,Unit,Value,Flag,Flag Description,Note
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2023","2023","1000 USD","470","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2023","2023","t","11.57","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","21185","Extracts and juices of meat, fish, crustaceans, molluscs or other aquatic invertebrates","2023","2023","1000 USD","228","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2015","2015","t","5141.19","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2015","2015","1000 USD","14969","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2015","2015","t","8022.62","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2015","2015","1000 USD","45298","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2016","2016","t","6150.84","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2016","2016","1000 USD","19082","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2016","2016","t","7875.75","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2016","2016","1000 USD","46491","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2017","2017","t","2364.6","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2017","2017","1000 USD","10122","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2017","2017","t","13920.36","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2017","2017","1000 USD","83119","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2018","2018","t","2038.64","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2018","2018","1000 USD","9421","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2018","2018","t","29887.27","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2018","2018","1000 USD","150145","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2019","2019","t","1172.95","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2019","2019","1000 USD","5540","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2019","2019","t","43725.82","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2019","2019","1000 USD","190075","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2020","2020","t","1231.98","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2020","2020","1000 USD","6645","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2020","2020","t","17310.48","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2020","2020","1000 USD","105406","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2021","2021","t","1386.82","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2021","2021","1000 USD","7983","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2021","2021","t","22069.05","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2021","2021","1000 USD","124289","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2022","2022","t","1117.09","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2022","2022","1000 USD","6087","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2022","2022","t","37452.5","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2022","2022","1000 USD","208024","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","22241.02","Ghee from cow milk","2023","2023","t","896.36","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","22241.02","Ghee from cow milk","2023","2023","1000 USD","5723","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","22241.02","Ghee from cow milk","2023","2023","t","21194.3","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","22241.02","Ghee from cow milk","2023","2023","1000 USD","144726","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01704","Lentils, dry","2015","2015","t","1731270.97","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01704","Lentils, dry","2015","2015","1000 USD","1430467","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01704","Lentils, dry","2015","2015","t","29401.95","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01704","Lentils, dry","2015","2015","1000 USD","29156","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01704","Lentils, dry","2016","2016","t","1469587.21","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01704","Lentils, dry","2016","2016","1000 USD","1261363","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01704","Lentils, dry","2016","2016","t","55066.09","E","Estimated value",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01704","Lentils, dry","2016","2016","1000 USD","60412","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01704","Lentils, dry","2017","2017","t","1901373.16","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01704","Lentils, dry","2017","2017","1000 USD","1314301","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01704","Lentils, dry","2017","2017","t","31607.71","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01704","Lentils, dry","2017","2017","1000 USD","30855","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01704","Lentils, dry","2018","2018","t","999872.18","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01704","Lentils, dry","2018","2018","1000 USD","523951","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01704","Lentils, dry","2018","2018","t","33574.18","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01704","Lentils, dry","2018","2018","1000 USD","26625","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01704","Lentils, dry","2019","2019","t","1738037.15","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01704","Lentils, dry","2019","2019","1000 USD","763413","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5910","Export quantity","01704","Lentils, dry","2019","2019","t","42860.67","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5922","Export value","01704","Lentils, dry","2019","2019","1000 USD","35195","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5610","Import quantity","01704","Lentils, dry","2020","2020","t","2132805.68","A","Official figure",""
"TCL","Crops and livestock products","034","Southern Asia","5622","Import value","01704","Lentils, dry","2020","2020","1000 USD","1214028","A","Official figure",""
